QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote
USGALLUP.02JL05.R01,No opinion,6,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,07/9/2002,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,07/5/2002,07/8/2002,Y,National adult,1013,Q1,Telephone Interview,
USGALLUP.01JE11.R01,Approve,55,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,06/19/2001,Gallup Organization,,Gallup Poll,06/11/2001,06/17/2001,Y,National adult,1004,,Telephone Interview,
USGALLUP.01JE11.R01,Disapprove,33,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,06/19/2001,Gallup Organization,,Gallup Poll,06/11/2001,06/17/2001,Y,National adult,1004,,Telephone Interview,
USGALLUP.01JE11.R01,No opinion,12,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,06/19/2001,Gallup Organization,,Gallup Poll,06/11/2001,06/17/2001,Y,National adult,1004,,Telephone Interview,
USGALLUP.01APR06.R01,Approve,59,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,04/10/2001,Gallup Organization,,Gallup Poll,04/6/2001,04/8/2001,Y,National adult,1025,,Telephone Interview,
USGALLUP.01APR06.R01,Disapprove,30,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,04/10/2001,Gallup Organization,,Gallup Poll,04/6/2001,04/8/2001,Y,National adult,1025,,Telephone Interview,
USGALLUP.01APR06.R01,No opinion,11,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,04/10/2001,Gallup Organization,,Gallup Poll,04/6/2001,04/8/2001,Y,National adult,1025,,Telephone Interview,
USGALLUP.05FEB04.R01,Approve,57,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,02/8/2005,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,02/4/2005,02/6/2005,Y,National adult,1010,Q1,Telephone Interview,
USGALLUP.05FEB04.R01,Disapprove,40,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,02/8/2005,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,02/4/2005,02/6/2005,Y,National adult,1010,Q1,Telephone Interview,
USGALLUP.05FEB04.R01,No opinion,3,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,02/8/2005,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,02/4/2005,02/6/2005,Y,National adult,1010,Q1,Telephone Interview,
USGALLUP.04JULY30.R05,Approve,47,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,08/2/2004,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,07/30/2004,08/1/2004,Y,National adult,1518,Q5,Telephone Interview,
USGALLUP.04JULY30.R05,Disapprove,49,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,08/2/2004,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,07/30/2004,08/1/2004,Y,National adult,1518,Q5,Telephone Interview,
USGALLUP.04JULY30.R05,No opinion,4,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,08/2/2004,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,07/30/2004,08/1/2004,Y,National adult,1518,Q5,Telephone Interview,
USGALLUP.08JAN10.R02,Approve,34,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,01/15/2008,Gallup Organization,USA Today,Gallup/USA Today Poll,01/10/2008,01/13/2008,Y,National adult,2010,Q2,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
USGALLUP.08JAN10.R02,Disapprove,60,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,01/15/2008,Gallup Organization,USA Today,Gallup/USA Today Poll,01/10/2008,01/13/2008,Y,National adult,2010,Q2,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
USGALLUP.08JAN10.R02,No opinion,6,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,01/15/2008,Gallup Organization,USA Today,Gallup/USA Today Poll,01/10/2008,01/13/2008,Y,National adult,2010,Q2,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
USGALLUP.07OCT12.R01,Approve,32,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,10/16/2007,Gallup Organization,USA Today,Gallup/USA Today Poll,10/12/2007,10/14/2007,Y,National adult,1009,Q1,Telephone Interview,
USGALLUP.07OCT12.R01,Disapprove,64,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,10/16/2007,Gallup Organization,USA Today,Gallup/USA Today Poll,10/12/2007,10/14/2007,Y,National adult,1009,Q1,Telephone Interview,
USGALLUP.07OCT12.R01,No opinion,3,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,10/16/2007,Gallup Organization,USA Today,Gallup/USA Today Poll,10/12/2007,10/14/2007,Y,National adult,1009,Q1,Telephone Interview,
USGALLUP.0810.Q01,Approve,31,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,02/29/2008,Gallup Organization,,Gallup Poll,02/11/2008,02/14/2008,Y,National adult,1007,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
USGALLUP.0810.Q01,Disapprove,65,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,02/29/2008,Gallup Organization,,Gallup Poll,02/11/2008,02/14/2008,Y,National adult,1007,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
USGALLUP.0810.Q01,Don't know,3,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,02/29/2008,Gallup Organization,,Gallup Poll,02/11/2008,02/14/2008,Y,National adult,1007,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
USGALLUP.0810.Q01,Refused,1,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,02/29/2008,Gallup Organization,,Gallup Poll,02/11/2008,02/14/2008,Y,National adult,1007,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
USGALLUP.06OCT20.R03,Approve,37,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,10/24/2006,Gallup Organization,USA Today,Gallup/USA Today Poll,10/20/2006,10/22/2006,Y,National adult,1002,Q3,Telephone Interview,
USGALLUP.06OCT20.R03,Disapprove,58,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,10/24/2006,Gallup Organization,USA Today,Gallup/USA Today Poll,10/20/2006,10/22/2006,Y,National adult,1002,Q3,Telephone Interview,
USGALLUP.06OCT20.R03,No opinion,4,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,10/24/2006,Gallup Organization,USA Today,Gallup/USA Today Poll,10/20/2006,10/22/2006,Y,National adult,1002,Q3,Telephone Interview,
USGALLUP.08JAN30.R01,Approve,34,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,02/3/2008,Gallup Organization,USA Today,Gallup/USA Today Poll,01/30/2008,02/2/2008,Y,National adult,2020,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
USGALLUP.08JAN30.R01,Disapprove,61,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,02/3/2008,Gallup Organization,USA Today,Gallup/USA Today Poll,01/30/2008,02/2/2008,Y,National adult,2020,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
USGALLUP.08JAN30.R01,No opinion,5,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,02/3/2008,Gallup Organization,USA Today,Gallup/USA Today Poll,01/30/2008,02/2/2008,Y,National adult,2020,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
USGALLUP.08AGT007TR2.R1,Approve,52,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,08/15/2008,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,09/3/2004,09/5/2004,Y,National adult,1018,,Telephone Interview,
USGALLUP.08AGT007TR2.R1,Disapprove,46,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,08/15/2008,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,09/3/2004,09/5/2004,Y,National adult,1018,,Telephone Interview,
USGALLUP.08AGT007TR2.R1,No opinion,2,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,08/15/2008,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,09/3/2004,09/5/2004,Y,National adult,1018,,Telephone Interview,
USGALLUP.05APL01.R01,Approve,48,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,04/6/2005,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,04/1/2005,04/2/2005,Y,National adult,1040,Q1,Telephone Interview,
USGALLUP.05APL01.R01,Disapprove,48,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,04/6/2005,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,04/1/2005,04/2/2005,Y,National adult,1040,Q1,Telephone Interview,
USGALLUP.05APL01.R01,No opinion,4,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,04/6/2005,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,04/1/2005,04/2/2005,Y,National adult,1040,Q1,Telephone Interview,
USGALLUP.08APR18TR1.R1,Approve,28,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,04/22/2008,Gallup Organization,,Gallup Poll,04/6/2008,04/9/2008,Y,National adult,1021,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
USGALLUP.08APR18TR1.R1,Disapprove,67,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,04/22/2008,Gallup Organization,,Gallup Poll,04/6/2008,04/9/2008,Y,National adult,1021,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
USGALLUP.08APR18TR1.R1,No opinion,5,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,04/22/2008,Gallup Organization,,Gallup Poll,04/6/2008,04/9/2008,Y,National adult,1021,Q1,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
USGALLUP.200503.Q01,Approve,52,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,01/31/2005,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,01/14/2005,01/16/2005,Y,National adult,1007,Q1,Telephone Interview,
USGALLUP.200503.Q01,Disapprove,46,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,01/31/2005,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,01/14/2005,01/16/2005,Y,National adult,1007,Q1,Telephone Interview,
USGALLUP.200503.Q01,Don't know,2,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,01/31/2005,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,01/14/2005,01/16/2005,Y,National adult,1007,Q1,Telephone Interview,
USGALLUP.200503.Q01,Refused,1,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,01/31/2005,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,01/14/2005,01/16/2005,Y,National adult,1007,Q1,Telephone Interview,
USGALLUP.07JUN011.R01,Approve,32,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,06/19/2007,Gallup Organization,,Gallup Poll,06/11/2007,06/14/2007,Y,National adult,1007,Q1,Telephone Interview,
USGALLUP.07JUN011.R01,Disapprove,65,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,06/19/2007,Gallup Organization,,Gallup Poll,06/11/2007,06/14/2007,Y,National adult,1007,Q1,Telephone Interview,
USGALLUP.07JUN011.R01,No opinion,3,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,06/19/2007,Gallup Organization,,Gallup Poll,06/11/2007,06/14/2007,Y,National adult,1007,Q1,Telephone Interview,
USGALLUP.04DEC17.R03,Approve,49,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,12/21/2004,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,12/17/2004,12/19/2004,Y,National adult,1002,Q3,Telephone Interview,
USGALLUP.04DEC17.R03,Disapprove,46,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,12/21/2004,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,12/17/2004,12/19/2004,Y,National adult,1002,Q3,Telephone Interview,
USGALLUP.04DEC17.R03,No opinion,5,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,12/21/2004,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,12/17/2004,12/19/2004,Y,National adult,1002,Q3,Telephone Interview,
USGALLUP.06AG007.R01,Approve,37,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,08/15/2006,Gallup Organization,,Gallup Poll,08/7/2006,08/10/2006,Y,National adult,1007,,Telephone Interview,
USGALLUP.06AG007.R01,Disapprove,59,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,08/15/2006,Gallup Organization,,Gallup Poll,08/7/2006,08/10/2006,Y,National adult,1007,,Telephone Interview,
USGALLUP.06AG007.R01,No opinion,4,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,08/15/2006,Gallup Organization,,Gallup Poll,08/7/2006,08/10/2006,Y,National adult,1007,,Telephone Interview,
USGALLUP.04OCT09.R05,Approve,47,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,10/11/2004,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,10/9/2004,10/10/2004,Y,National adult,1015,Q5,Telephone Interview,
USGALLUP.04OCT09.R05,Disapprove,49,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,10/11/2004,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,10/9/2004,10/10/2004,Y,National adult,1015,Q5,Telephone Interview,
USGALLUP.04OCT09.R05,No opinion,4,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,10/11/2004,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,10/9/2004,10/10/2004,Y,National adult,1015,Q5,Telephone Interview,
USGALLUP.200638.Q05,Approve,44,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,09/30/2006,Gallup Organization,USA Today,Gallup/USA Today Poll,09/15/2006,09/17/2006,Y,National adult,1003,,Telephone Interview,
USGALLUP.200638.Q05,Disapprove,51,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,09/30/2006,Gallup Organization,USA Today,Gallup/USA Today Poll,09/15/2006,09/17/2006,Y,National adult,1003,,Telephone Interview,
USGALLUP.200638.Q05,Don't know,4,Do you approve or disapprove of the way George W. Bush is handling his job as president?,,,09/30/2006,Gallup Organization,USA Today,Gallup/USA Today Poll,09/15/2006,09/17/2006,Y,National adult,1003,,Telephone Interview,
